# sympair queue -- rows realizable by relocation-NAME correction alone.
# Generated by tools/sympair_queue.py (lane W7-SYMPAIR, from W2-ENGINE's charged.py/sweep.py).
# ⚠ A pair here is EITHER a wrong map name (fixable, pays) OR an ICF fold
#   (irreducible). The metric CANNOT separate them -- adjudicate on retail
#   bytes with tools/retail_callers.py using tgt_addr below.
# size_if_it_crosses = bytes this row adds to matched_code IF every pair is fixed.
# pair_class: FOLD_FANIN=irreducible ICF survivor · RECIPROCAL=transposed
#   map bijection (a fold cannot transpose across two addresses) ·
#   OURS_UNMAPPED=our callee has no retail address (identification backlog).
# map_arbitrary: target addr is in the map's own _bijection_arbitrary/_icf_arbitrary list.
size	fuzzy	mpn	class	pair_class	map_arbitrary	unit	categories	symbol	n_pairs	sites	tgt_addr	target_symbol	our_symbol
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/PitchArrow	engine	??_GPitchArrow@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3PitchArrow@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/LayerDir	engine	??_GLayerDir@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3LayerDir@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/BandHighlight	engine	??_GBandHighlight@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3BandHighlight@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Cam	engine	??_GRndCam@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3RndCam@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/BandSongMgr	game	??$ClearAndShrink@VString@@@@YAXAAV?$vector@VString@@V?$StlNodeAlloc@VString@@@stlpmtx_std@@@stlpmtx_std@@@Z	1	1	0x822d8cc0	??1?$vector@UNode@?$ObjPtrVec@VObject@Hmx@@VObjectDir@@@@V?$StlNodeAlloc@UNode@?$ObjPtrVec@VObject@Hmx@@VObjectDir@@@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$vector@VString@@V?$StlNodeAlloc@VString@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/OverdriveMeter	engine	??_GOverdriveMeter@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3OverdriveMeter@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/OutfitConfig	engine	??0MeshAO@OutfitConfig@@QAA@ABV01@@Z	1	1	0x82686260	??0?$vector@VExtent@@V?$StlNodeAlloc@VExtent@@@stlpmtx_std@@@stlpmtx_std@@QAA@ABV01@@Z	??0?$vector@VSeam@MeshAO@OutfitConfig@@V?$StlNodeAlloc@VSeam@MeshAO@OutfitConfig@@@stlpmtx_std@@@stlpmtx_std@@QAA@ABV01@@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Lit_NG	engine	??_GNgLight@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3RndLight@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/beatmatch/GameGemList	engine	??$swap@VGameGem@@@stlpmtx_std@@YAXAAVGameGem@@0@Z	1	1	0x826c3888	??$?0H@?$StlNodeAlloc@V?$_List_node@H@stlpmtx_std@@@stlpmtx_std@@QAA@ABV?$StlNodeAlloc@H@1@@Z	??1GameGem@@QAA@XZ
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/OutfitConfig	engine	??_GOutfitConfig@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3OutfitConfig@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/OvershellDir	engine	??_GOvershellDir@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3OvershellDir@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/MicInputArrow	engine	??_GMicInputArrow@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3MicInputArrow@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/ScrollbarDisplay	engine	??_GScrollbarDisplay@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3ScrollbarDisplay@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/InstrumentDifficultyDisplay	engine	??_GInstrumentDifficultyDisplay@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3InstrumentDifficultyDisplay@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/bandobj/BandButton	engine	??_GBandButton@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3BandButton@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/hamobj/MiniLeaderboardDisplay	engine	??_GMiniLeaderboardDisplay@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3MiniLeaderboardDisplay@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/ui/UIProxy	engine	??_GUIProxy@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3UIProxy@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/bandobj/ReviewDisplay	engine	??_GReviewDisplay@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3UIComponent@@SAXPAX@Z
80	99.75000	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/system/bandobj/BandFaceDeform	engine	??4DeltaArray@BandFaceDeform@@QAAAAV01@ABV01@@Z	1	1	0x8240b050	?SetSize@VertArray@RndMeshDeform@@IAAXH@Z	?SetSize@DeltaArray@BandFaceDeform@@QAAXH@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Object	engine	??_GTypeProps@@UAAPAXI@Z	1	1	0x8240ddb0	??3BinStream@@SAXPAX@Z	??3TypeProps@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/BandScoreboard	engine	??_G?$ObjPtr@VBandStarDisplay@@@@UAAPAXI@Z	1	1	0x822cd918	??1?$ObjRefConcrete@VEventTrigger@@VObjectDir@@@@UAA@XZ	??1?$ObjPtr@VBandStarDisplay@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/BandWardrobe	engine	??_G?$ObjPtrList@VObjectDir@@V1@@@UAAPAXI@Z	1	1	0x8232c758	??1?$ObjPtrList@VObject@Hmx@@VObjectDir@@@@UAA@XZ	??1?$ObjPtrList@VObjectDir@@V1@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/BandWardrobe	engine	??_G?$ObjPtrList@VCharInterest@@VObjectDir@@@@UAAPAXI@Z	1	1	0x8232d8d8	??1?$ObjPtrList@VObjectDir@@V1@@@UAA@XZ	??1?$ObjPtrList@VCharInterest@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/BandWardrobe	engine	??_G?$ObjPtrList@VObject@Hmx@@VObjectDir@@@@UAAPAXI@Z	1	1	0x8232dc20	??1?$ObjPtrList@VCharInterest@@VObjectDir@@@@UAA@XZ	??1?$ObjPtrList@VObject@Hmx@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/TrackPanelDir	engine	??_G?$ObjPtr@VVocalTrackDir@@@@UAAPAXI@Z	1	1	0x82303d20	??1?$ObjRefConcrete@VBandCrowdMeter@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VVocalTrackDir@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/TrackPanelDir	engine	??_G?$ObjPtr@VBandCrowdMeter@@@@UAAPAXI@Z	1	1	0x82303e40	??1?$ObjRefConcrete@VBandTrack@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VBandCrowdMeter@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	RECIPROCAL	yes	default/BandDirector	engine	??_G?$ObjPtr@VFileMerger@@@@UAAPAXI@Z	1	1	0x8228e438	??1?$ObjRefConcrete@VRndPostProc@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VFileMerger@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	RECIPROCAL	yes	default/BandDirector	engine	??_G?$ObjPtr@VRndPostProc@@@@UAAPAXI@Z	1	1	0x8228e7e8	??1?$ObjRefConcrete@VFileMerger@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VRndPostProc@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	yes	default/BandDirector	engine	??_G?$ObjPtr@VBandCamShot@@@@UAAPAXI@Z	1	1	0x8228e2f8	??1?$ObjRefConcrete@VFlowNode@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VBandCamShot@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/MusicLibrary	game	??_GSetlistProvider@@UAAPAXI@Z	1	1	0x8253ab38	??_GSetUserDifficultyMsg@@UAAPAXI@Z	??1SetlistProvider@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	yes	default/BandCharacter	engine	??_G?$ObjPtr@VRndMesh@@@@UAAPAXI@Z	1	1	0x8227f250	??1?$ObjRefConcrete@VCharLookAt@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VRndMesh@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	yes	default/BandCharacter	engine	??_G?$ObjPtr@VCharacter@@@@UAAPAXI@Z	1	1	0x8227f370	??1?$ObjRefConcrete@VCharDriver@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VCharacter@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	yes	default/BandCharacter	engine	??_G?$ObjPtr@VCharWeightable@@@@UAAPAXI@Z	1	1	0x8227f490	??1?$ObjRefConcrete@VCharEyes@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VCharWeightable@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	yes	default/BandCharacter	engine	??_G?$ObjPtr@VCharDriver@@@@UAAPAXI@Z	1	1	0x8227f5b0	??1?$ObjRefConcrete@VCharWeightable@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VCharDriver@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	yes	default/BandCharacter	engine	??_G?$ObjPtr@VWaypoint@@@@UAAPAXI@Z	1	1	0x8227f910	??1?$ObjRefConcrete@VCharacter@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VWaypoint@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	yes	default/BandCharacter	engine	??_G?$ObjPtr@VCharEyes@@@@UAAPAXI@Z	1	1	0x8227fa30	??1?$ObjRefConcrete@VGemTrackDir@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VCharEyes@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	yes	default/BandCharacter	engine	??_G?$ObjPtr@VCharLookAt@@@@UAAPAXI@Z	1	1	0x8227f7f0	??1?$ObjRefConcrete@VWaypoint@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VCharLookAt@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	RECIPROCAL	yes	default/CrowdMeterIcon	engine	??_G?$ObjPtr@VRndAnimatable@@@@UAAPAXI@Z	1	1	0x822b96a8	??1?$ObjRefConcrete@VBandLabel@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VRndAnimatable@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	RECIPROCAL	yes	default/CrowdMeterIcon	engine	??_G?$ObjPtr@VBandLabel@@@@UAAPAXI@Z	1	1	0x822b97c8	??1?$ObjRefConcrete@VRndAnimatable@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VBandLabel@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	yes	default/BandCamShot	engine	??_G?$ObjPtr@VEventTrigger@@@@UAAPAXI@Z	1	1	0x822b0e60	??1?$ObjRefConcrete@VFlowLabel@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VEventTrigger@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	RECIPROCAL	no	default/BandCamShot	engine	?clear@?$_List_base@UBitmapOverride@WorldDir@@V?$StlNodeAlloc@UBitmapOverride@WorldDir@@@stlpmtx_std@@@stlpmtx_std@@QAAXXZ	1	1	0x822b1240	??1EventCall@EventAnim@@QAA@XZ	??1BitmapOverride@WorldDir@@QAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/BandCharacter	engine	??_G?$ObjOwnerPtr@VBandCharDesc@@@@UAAPAXI@Z	1	1	0x8227fad8	??1?$ObjRefConcrete@VBandCharDesc@@VObjectDir@@@@UAA@XZ	??1?$ObjOwnerPtr@VBandCharDesc@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	yes	default/BandCharacter	engine	??_G?$ObjPtrList@VRndMesh@@VObjectDir@@@@UAAPAXI@Z	1	1	0x82282c20	??1?$ObjPtrList@VCharBoneOffset@@VObjectDir@@@@UAA@XZ	??1?$ObjPtrList@VRndMesh@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/TexBlendController	engine	??_GRndTexBlendController@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3RndTexBlendController@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/LightHue	engine	??_GLightHue@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3LightHue@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/synth_xbox/FxSendDistortion	engine	??_GFxSendDistortion360@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FxSendDistortion@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/synth_xbox/FxSendEQ	engine	??_GFxSendEQ360@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FxSendEQ@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/synth_xbox/FxSendChorus	engine	??_GFxSendChorus360@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FxSendChorus@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/synth_xbox/FxSendFlanger	engine	??_GFxSendFlanger360@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FxSendFlanger@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/NetCacheMgr_Xbox	engine	??_GNetCacheMgrXbox@@UAAPAXI@Z	1	1	0x827d7360	??1AccomplishmentConditional@@UAA@XZ	??1NetCacheMgrXbox@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/AsyncFile_Win	engine	??_GAsyncFileWin@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3AsyncFileWin@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/UIPicture	engine	??_GUIPicture@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3UIPicture@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/DataFunc	engine	?DataCeil@@YA?AVDataNode@@PAVDataArray@@@Z	1	1	0x8282b650	floor	ceil
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Task	engine	??_GMessageTask@@UAAPAXI@Z	1	1	0x8240ddb0	??3BinStream@@SAXPAX@Z	??3Task@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Task	engine	??_GScriptTask@@UAAPAXI@Z	1	1	0x8240ddb0	??3BinStream@@SAXPAX@Z	??3Task@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/synth_xbox/Synth	engine	??_GFxSendPitchShift360@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FxSendPitchShift@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/PostProc	engine	??_GRndPostProc@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3RndPostProc@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/synth_xbox/Synth	engine	??_GFxSendSynapse360@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FxSendSynapse@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/MeshAnim	engine	??_G?$ObjOwnerPtr@VRndMeshAnim@@@@UAAPAXI@Z	1	1	0x8246d190	??1?$ObjRefConcrete@VBandIKEffector@@VObjectDir@@@@UAA@XZ	??1?$ObjOwnerPtr@VRndMeshAnim@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/BandSwatch	engine	??_GBandSwatch@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3BandSwatch@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/CharMeshHide	engine	??_GCharMeshHide@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3CharMeshHide@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/ChordShapeGenerator	engine	??_GChordShapeGenerator@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3ChordShapeGenerator@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/Font	engine	?CharAdvance@RndFont@@UBAMG@Z	1	1	0x824742e8	??A?$map@GPAUCharInfo@RndFont3d@@U?$less@G@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBGPAUCharInfo@RndFont3d@@@stlpmtx_std@@@4@@stlpmtx_std@@QAAAAPAUCharInfo@RndFont3d@@ABG@Z	??A?$map@GUCharInfo@RndFont@@U?$less@G@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBGUCharInfo@RndFont@@@stlpmtx_std@@@4@@stlpmtx_std@@QAAAAUCharInfo@RndFont@@ABG@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	yes	default/EventTrigger	engine	??_G?$ObjPtrList@VTask@@VObjectDir@@@@UAAPAXI@Z	1	1	0x8249f438	??1?$ObjPtrList@VFlowNode@@VObjectDir@@@@UAA@XZ	??1?$ObjPtrList@VTask@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	RECIPROCAL	no	default/PropAnim	engine	??_GFloatKeys@@UAAPAXI@Z	1	1	0x8242aa58	??1BoolKeys@@UAA@XZ	??1FloatKeys@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/CharLipSync	engine	??_GCharLipSync@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3CharLipSync@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	RECIPROCAL	no	default/PropAnim	engine	??_GBoolKeys@@UAAPAXI@Z	1	1	0x8242b2a0	??1FloatKeys@@UAA@XZ	??1BoolKeys@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/UILabel	engine	??_G?$ResourceDirPtr@VUILabelDir@@@@UAAPAXI@Z	1	1	0x82bf5f50	??1CBaseSkin@LEAPCORE@@UAA@XZ	??1?$ObjDirPtr@VUILabelDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Tex	engine	??_GRndTex@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3RndTex@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	yes	default/PartLauncher	engine	??_G?$ObjPtr@VRndParticleSys@@@@UAAPAXI@Z	1	1	0x8244f898	??1?$ObjRefConcrete@VRndMesh@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VRndParticleSys@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/TexBlender	engine	??_GRndAmbientOcclusion@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3RndAmbientOcclusion@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/FileMerger	engine	??_GFileMerger@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FileMerger@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Wind	engine	??_GRndWind@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3RndWind@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	yes	default/CameraShot	engine	??_G?$ObjPtr@VSpotlight@@@@UAAPAXI@Z	1	1	0x824be7b8	??1?$ObjRefConcrete@VRndTransAnim@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VSpotlight@@VObjectDir@@@@UAA@XZ
76	99.47369	100.000	SYMPAIR_ONLY_2	OURS_UNMAPPED	no	default/SpotlightDrawer	engine	??_G?$ObjRefConcrete@VRndDrawable@@VObjectDir@@@@UAAPAXI@Z	2	1	0x824d7708	??_DSpotlightDrawer@@QAAXXZ	??1?$ObjRefConcrete@VRndDrawable@@VObjectDir@@@@UAA@XZ
76	99.47369	100.000	SYMPAIR_ONLY_2	FOLD_FANIN	no	default/SpotlightDrawer	engine	??_G?$ObjRefConcrete@VRndDrawable@@VObjectDir@@@@UAAPAXI@Z	2	1	0x827bc430	?MemFree@@YAXPAX@Z	??3@YAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	RECIPROCAL	yes	default/Sfx	engine	??_G?$ObjPtrList@VSfxInst@@VObjectDir@@@@UAAPAXI@Z	1	1	0x8271b710	??1?$ObjPtrList@VMoggClipMap@@VObjectDir@@@@UAA@XZ	??1?$ObjPtrList@VSfxInst@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	RECIPROCAL	yes	default/Sfx	engine	??_G?$ObjPtrList@VMoggClipMap@@VObjectDir@@@@UAAPAXI@Z	1	1	0x8271b798	??1?$ObjPtrList@VSfxInst@@VObjectDir@@@@UAA@XZ	??1?$ObjPtrList@VMoggClipMap@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/PropSync	engine	??_G?$ObjPtr@VLightHue@@@@UAAPAXI@Z	1	1	0x824cb118	??1?$ObjRefConcrete@VFxSend@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VLightHue@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Sfx	engine	??_GSfx@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3Sfx@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/rndobj/Utl	engine	??_GModalKeyListener@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3@YAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/Spotlight	engine	??_G?$ObjOwnerPtr@VSpotlight@@@@UAAPAXI@Z	1	1	0x824d8ad0	??1?$ObjRefConcrete@VRndGroup@@VObjectDir@@@@UAA@XZ	??1?$ObjOwnerPtr@VSpotlight@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Spotlight	engine	??_GColorPalette@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3ColorPalette@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/PartAnim	engine	??_G?$ObjOwnerPtr@VRndParticleSysAnim@@@@UAAPAXI@Z	1	1	0x8247ee98	??1?$ObjRefConcrete@VRndParticleSys@@VObjectDir@@@@UAA@XZ	??1?$ObjOwnerPtr@VRndParticleSysAnim@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/FileMergerOrganizer	engine	??_GFileMergerOrganizer@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FileMergerOrganizer@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/synth_xbox/FxSendDelay	engine	??_GFxSendDelay360@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FxSendDelay@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Loader	engine	??_GFileLoader@@UAAPAXI@Z	1	1	0x8240ddb0	??3BinStream@@SAXPAX@Z	??3Loader@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Sequence	engine	??_G?$ObjPtr@VSeqInst@@@@UAAPAXI@Z	1	1	0x82705e88	??1?$ObjRefConcrete@VLightHue@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VSeqInst@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/SpotlightDrawer_NG	engine	??_GNgSpotlightDrawer@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3SpotlightDrawer@@SAXPAX@Z
