unit	sym	billed	fuzzy	mpn	cls	n_charged	same_opcode_multiset	argkinds	src
default/RenderState	?CanDraw@DxMesh@@IBA_NXZ	68	0.0	0.0	NO_BODY/stub	17	False	{}	src/system/rnddx9/RenderState.cpp
default/HamCamTransform	?resize@?$ObjVector@UEyeDesc@CharEyes@@@@QAAXI@Z	68	99.05882	99.94118	SOURCE_ARG(imm/opcode/branch)	4	True	{'immediate': 1, 'relocname': 3}	src/system/hamobj/HamCamTransform.cpp
default/Flow	?resize@?$ObjVector@UDynamicPropertyEntry@Flow@@@@QAAXI@Z	68	99.23529	99.82353	SOURCE_ARG(imm/opcode/branch)	5	True	{'immediate': 3, 'relocname': 2}	src/system/flow/Flow.cpp
default/FlowTrigger	??_GFlowTrigger@@UAAPAXI@Z	68	99.588234	99.882355	SOURCE_ARG(imm/opcode/branch)	3	True	{'immediate': 2, 'relocname': 1}	src/system/flow/FlowTrigger.cpp
default/CharIKHead	??_ECharIKHead@@UAAPAXI@Z	68	0.0	0.0	NO_BODY/stub	17	False	{}	src/system/char/CharIKHead.cpp
default/PracticeSection	??_GPracticeSection@@UAAPAXI@Z	68	99.588234	99.882355	SOURCE_ARG(imm/opcode/branch)	3	True	{'immediate': 2, 'relocname': 1}	src/system/hamobj/PracticeSection.cpp
default/LabelNumberTicker	?PostLoad@LabelNumberTicker@@UAAXAAVBinStream@@@Z	68	29.058823	29.941177	SOURCE_INSDEL	20	False	{'register': 2, 'immediate': 6, 'opcode': 3}	src/system/ui/LabelNumberTicker.cpp
default/CharMirror	??_ECharMirror@@UAAPAXI@Z	68	0.0	0.0	NO_BODY/stub	17	False	{}	src/system/char/CharMirror.cpp
default/ADSR	??0ADSRImpl@@QAA@XZ	68	58.82353	58.82353	SOURCE_INSDEL	7	False	{}	src/system/synth/ADSR.cpp
default/Rnd_Xbox	?Release@VertexBufferData@DxMesh@@QAAXXZ	68	0.0	0.0	NO_BODY/stub	17	False	{}	src/system/rnddx9/Rnd_Xbox.cpp
default/system/rnddx9/ShaderMgr	??_EScrollSelect@@UAAPAXI@Z	68	0.0	0.0	NO_BODY/stub	17	False	{}	src/system/rnddx9/ShaderMgr.cpp
default/system/rnddx9/ShaderMgr	?CreateVertexShader@DxShader@@MAAXAAVRndShaderBuffer@@@Z	68	0.0	0.0	NO_BODY/stub	20	False	{}	src/system/rnddx9/ShaderMgr.cpp
default/system/rnddx9/ShaderMgr	?CreatePixelShader@DxShader@@MAAXAAVRndShaderBuffer@@W4ShaderType@@@Z	68	0.0	0.0	NO_BODY/stub	20	False	{}	src/system/rnddx9/ShaderMgr.cpp
default/MemcardMgr_Xbox	?SetName@Friend@@QAAXVString@@@Z	68	0.0	0.0	NO_BODY/stub	17	False	{}	src/system/meta/MemcardMgr_Xbox.cpp
default/Accomplishment	?push_back@?$ObjPtrList@VRndGroup@@VObjectDir@@@@QAAXPAVRndGroup@@@Z	68	0.0	0.88235295	NO_BODY/stub	26	False	{'register': 3, 'immediate': 1, 'opcode': 6}	src/band3/meta_band/Accomplishment.cpp
default/band3/game/Stats	?FindFrameWithLeadIn@@YAMXZ	68	61.764706	62.35294	SOURCE_INSDEL	10	False	{'opcode': 4, 'register': 1, 'immediate': 1, 'relocname': 1}	src/band3/game/Stats.cpp
default/band3/game/Stats	??_ETrainerPanel@@UAAPAXI@Z	68	0.0	0.0	NO_BODY/stub	17	False	{}	src/band3/game/Stats.cpp
default/band3/meta_band/ViewSetting	?_M_insert@?$_Rb_tree@PAVFlowNode@@U?$less@PAVFlowNode@@@stlpmtx_std@@U?$pair@QAVFlowNode@@W4QueueState@1@@3@U?$_Select1st@U?$pair@QAVFlowNode@@W4QueueState@1@@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@QAVFlowNode@@W4QueueState@1@@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@QAVFlowNode@@W4QueueState@1@@stlpmtx_std@@@3@@stlpmtx_std@@AAA?AU?$_Rb_tree_iterator@U?$pair@QAVFlowNode@@W4QueueState@1@@stlpmtx_std@@U?$_MapTraitsT@U?$pair@QAVFlowNode@@W4QueueState@1@@stlpmtx_std@@@priv@2@@2@PAU_Rb_tree_node_base@2@ABU?$pair@QAVFlowNode@@W4QueueState@1@@2@00@Z	68	0.0	1.4705882	NO_BODY/stub	53	False	{'opcode': 4, 'immediate': 4, 'register': 4, 'relocname': 1}	src/band3/meta_band/ViewSetting.cpp
default/FreestylePanel	??_EVocalTrainerPanel@@UAAPAXI@Z	68	0.0	0.0	NO_BODY/stub	17	False	{}	src/band3/game/FreestylePanel.cpp
default/Tour	??$__copy_ptrs@PBHPAH@stlpmtx_std@@YAPAHPBH0PAHABU__true_type@0@@Z	68	43.235294	43.52941	SOURCE_INSDEL	13	False	{'opcode': 5, 'register': 1, 'relocname': 1}	src/band3/tour/Tour.cpp
default/MetaPanel	??_EMetaPanel@@UAAPAXI@Z	68	0.0	0.0	NO_BODY/stub	17	False	{}	src/band3/meta_band/MetaPanel.cpp
default/CampaignLevel	??_ERndOcclusionQueryMgr@@UAAPAXI@Z	68	0.0	0.0	NO_BODY/stub	17	False	{}	src/band3/meta_band/CampaignLevel.cpp
default/Campaign	?GetLaunchUser@Campaign@@QBAPAVLocalBandUser@@XZ	68	82.05882	82.35294	SOURCE_INSDEL	4	False	{'register': 1}	src/band3/meta_band/Campaign.cpp
default/UIEventMgr	??_ERhythmDetectorGroup@@UAAPAXI@Z	68	0.0	0.0	NO_BODY/stub	17	False	{}	src/band3/meta_band/UIEventMgr.cpp
default/StringTable	??__FTheLocale@@YAXXZ	64	49.375	50.0	SOURCE_INSDEL	11	False	{'relocname': 1, 'register': 1, 'opcode': 5}	src/system/utl/StringTable.cpp
default/CheatProvider	??0Cheat@CheatProvider@@QAA@AAVString@@0PAVDataArray@@@Z	64	72.5625	74.75	CODEGEN_ORDERING	13	True	{'relocname': 2, 'immediate': 4, 'register': 5}	src/system/ui/CheatProvider.cpp
default/PoolAlloc	??0CritSecTracker@@QAA@PAVCriticalSection@@@Z	64	82.8125	83.75	SOURCE_INSDEL	6	False	{'opcode': 1, 'register': 2, 'branchdest': 1}	src/system/utl/PoolAlloc.cpp
default/SampleData	??0SampleMarker@@QAA@XZ	64	67.1875	67.5	SOURCE_INSDEL	7	False	{'relocname': 1, 'opcode': 2}	src/system/synth/SampleData.cpp
default/FakeSongMgr	?MidiFullPath@FakeSongMgr@@SAPBDPBVSongInfo@@@Z	64	0.0	0.0	NO_BODY/stub	16	False	{}	src/system/utl/FakeSongMgr.cpp
default/FilterVersion	?Sym@DataArray@@QBA?AVSymbol@@H@Z	64	20.75	22.3125	SOURCE_INSDEL	19	False	{'opcode': 4, 'immediate': 3, 'register': 5}	src/system/hamobj/FilterVersion.cpp
default/StringConversion	?Latin1ToUtf8@?A0xfea654e8@@YAXPBDPADI@Z	64	0.0	0.625	NO_BODY/stub	38	False	{'register': 2, 'opcode': 4}	src/network/Platform/StringConversion.cpp
default/UploadErrorMgr	??0?$pair@$$CBVSymbol@@VSongRecord@@@stlpmtx_std@@QAA@ABU01@@Z	64	61.5625	62.5	SOURCE_INSDEL	8	False	{'register': 1, 'relocname': 2}	src/band3/meta_band/UploadErrorMgr.cpp
default/Game	?NewNetMessage@RestartGameMsg@@SAPAVNetMessage@@XZ	64	86.8125	87.4375	SOURCE_INSDEL	5	False	{'immediate': 1, 'register': 2, 'relocname': 2}	src/band3/game/Game.cpp
default/RockCentral	??0RBDataClient@Quazal@@QAA@XZ	60	57.2	58.533333	SOURCE_INSDEL	12	False	{'immediate': 2, 'opcode': 2, 'relocname': 2, 'register': 3}	src/band3/net_band/RockCentral.cpp
default/RockCentral	?Clear@DataResultList@@QAAXXZ	60	0.0	0.0	NO_BODY/stub	15	False	{}	src/band3/net_band/RockCentral.cpp
default/Console	??6@YAAAVTextStream@@AAV0@ABUInstance@RndMultiMesh@@@Z	60	65.0	65.333336	SOURCE_INSDEL	7	False	{'register': 1, 'relocname': 1, 'opcode': 2}	src/system/rndobj/Console.cpp
default/DepthBuffer3D	??$_Copy_Construct@VVocalScoreHistory@@@stlpmtx_std@@YAXPAVVocalScoreHistory@@ABV1@@Z	60	0.0	0.0	NO_BODY/stub	15	False	{}	src/system/gesture/DepthBuffer3D.cpp
default/lsp	memchr	60	0.0	0.0	NO_BODY/stub	15	False	{}	src/system/oggvorbis/lsp.c
default/ContentMgr_Xbox	??$Obj@VCharPollable@@@DataNode@@QBAPAVCharPollable@@PBVDataArray@@@Z	60	31.8	33.133335	SOURCE_INSDEL	15	False	{'immediate': 4, 'register': 4}	src/system/os/ContentMgr_Xbox.cpp
default/Character	??$_Copy_Construct@VOldMatOption@@@stlpmtx_std@@YAXPAVOldMatOption@@ABV1@@Z	60	0.0	0.0	NO_BODY/stub	15	False	{}	src/system/char/Character.cpp
default/SkeletonClip	??$_Copy_Construct@U?$pair@$$CBVString@@V?$vector@VChallengeRow@@V?$StlNodeAlloc@VChallengeRow@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@YAXPAU?$pair@$$CBVString@@V?$vector@VChallengeRow@@V?$StlNodeAlloc@VChallengeRow@@@stlpmtx_std@@@stlpmtx_std@@@0@ABU10@@Z	60	0.0	0.0	NO_BODY/stub	15	False	{}	src/system/gesture/SkeletonClip.cpp
default/UILabel	?ExecuteCommands@CCommandManager@LEAPCORE@@QAAJXZ	60	0.0	0.0	NO_BODY/stub	15	False	{}	src/system/ui/UILabel.cpp
default/PracticeSection	??$_Copy_Construct@UUnlockable@?A0xf8e4b4b5@@@stlpmtx_std@@YAXPAUUnlockable@?A0xf8e4b4b5@@ABU12@@Z	60	0.0	0.0	NO_BODY/stub	15	False	{}	src/system/hamobj/PracticeSection.cpp
default/StorePurchaser	??$_M_allocate_and_copy@PB_K@?$vector@_KV?$StlNodeAlloc@_K@stlpmtx_std@@@stlpmtx_std@@IAAPA_KIPB_K0@Z	60	31.0	33.333332	SOURCE_INSDEL	15	False	{'register': 6, 'relocname': 1}	src/system/meta/StorePurchaser.cpp
default/MakeString	?Str@FormatString@@QAAPBDXZ	60	0.0	1.3333334	NO_BODY/stub	34	False	{'register': 4}	src/system/utl/MakeString.cpp
default/MeasureMap	??$_Copy_Construct@VIconData@BandCrowdMeter@@@stlpmtx_std@@YAXPAVIconData@BandCrowdMeter@@ABV12@@Z	60	0.0	0.0	NO_BODY/stub	15	False	{}	src/system/utl/MeasureMap.cpp
default/band3/game/GemTrainerPanel	?GetFretboardView@GemTrainerPanel@@QBA_NABVGameGem@@@Z	60	93.0	93.333336	SOURCE_INSDEL	2	False	{'register': 1}	src/band3/game/GemTrainerPanel.cpp
default/SongData	??$_Param_Construct@V?$vector@FV?$StlNodeAlloc@F@stlpmtx_std@@@stlpmtx_std@@V12@@stlpmtx_std@@YAXPAV?$vector@FV?$StlNodeAlloc@F@stlpmtx_std@@@0@ABV10@@Z	60	0.0	0.0	NO_BODY/stub	15	False	{}	src/system/beatmatch/SongData.cpp
default/BandSongMgr	?ClearSongCacheNeedsWrite@BandSongMgr@@UAAXXZ	60	20.6	21.266666	SOURCE_INSDEL	15	False	{'register': 2, 'immediate': 1, 'opcode': 3}	src/band3/meta_band/BandSongMgr.cpp
default/OvershellPartSelectProvider	??$__uninitialized_fill_n@PAURndPointTest@NgRnd@@IU12@@stlpmtx_std@@YAPAURndPointTest@NgRnd@@PAU12@IABU12@ABU__false_type@0@@Z	56	0.0	0.0	NO_BODY/stub	14	False	{}	src/band3/meta_band/OvershellPartSelectProvider.cpp
default/GameMicManager	?HasMic@GameMicManager@@QBA_NABVMicClientID@@@Z	56	0.0	0.0	NO_BODY/stub	19	False	{'opcode': 3}	src/band3/game/GameMicManager.cpp
default/UIPanel	?Exiting@UIPanel@@UBA_NXZ	52	0.0	0.7692308	NO_BODY/stub	56	False	{'branchdest': 2, 'opcode': 2}	src/system/ui/UIPanel.cpp
default/band3/bandtrack/Gem	?Register@OutfitConfig@@SAXXZ	52	0.0	0.7692308	NO_BODY/stub	18	False	{'opcode': 6, 'register': 1, 'immediate': 1}	src/band3/bandtrack/Gem.cpp
default/band3/meta_band/StoreOfferProvider	?IsActive@StoreOfferProvider@@UBA_NH@Z	52	71.92308	72.30769	SOURCE_INSDEL	5	False	{'opcode': 1, 'register': 1}	src/band3/meta_band/StoreOfferProvider.cpp
default/BandCamShot	?ClassName@BandConfiguration@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/bandobj/BandCamShot.cpp
default/BandCharacter	?ClassName@RndPollable@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/bandobj/BandCharacter.cpp
default/DepthBuffer3D	?_M_insert_overflow@?$vector@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@V?$StlNodeAlloc@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@@2@@stlpmtx_std@@IAAXPAV?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@2@ABV32@ABU__false_type@2@I_N@Z	48	23.333334	23.333334	SOURCE_INSDEL	10	False	{'opcode': 2}	src/system/gesture/DepthBuffer3D.cpp
default/IPP_basicmath_xbox	?Add_InPlace@IPP@@YAXIPBMPAM@Z	48	82.083336	83.333336	CODEGEN_ORDERING	4	True	{'register': 3}	src/system/synth_xbox/IPP_basicmath_xbox.cpp
default/IPP_basicmath_xbox	?Mul_InPlace@IPP@@YAXIPBMPAM@Z	48	82.083336	83.333336	CODEGEN_ORDERING	4	True	{'register': 3}	src/system/synth_xbox/IPP_basicmath_xbox.cpp
default/system/rndobj/Utl	?ClassName@RndMat@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/rndobj/Utl.cpp
default/system/rndobj/Utl	?ClassName@DxLight@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/rndobj/Utl.cpp
default/User	?IsJoypadConnected@LocalUser@@UBA_NXZ	48	0.0	0.8333333	NO_BODY/stub	32	False	{'opcode': 2, 'immediate': 2, 'register': 2}	src/system/os/User.cpp
default/BandSwatch	?ClassName@PatchRenderer@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/bandobj/BandSwatch.cpp
default/MoveMgr	?ClassName@CharKeyHandMidi@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/hamobj/MoveMgr.cpp
default/PracticeSection	?ClassName@CharTransCopy@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/hamobj/PracticeSection.cpp
default/Env	?ClassName@LightPreset@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/rndobj/Env.cpp
default/system/rndobj/Movie	?ClassName@CamShot@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/rndobj/Movie.cpp
default/DirLoader	?_M_insert_overflow@?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAVSymbol@@ABV3@ABU__false_type@2@I_N@Z	48	10.666667	12.75	SOURCE_INSDEL	15	False	{'opcode': 4, 'register': 4, 'immediate': 2}	src/system/obj/DirLoader.cpp
default/Splash	?LockThread@Movie@@QAAXXZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/movie/Splash.cpp
default/Rnd_Xbox	?ClassName@NgEnviron@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/rnddx9/Rnd_Xbox.cpp
default/system/rnddx9/ShaderMgr	?ClassName@DxTex@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/rnddx9/ShaderMgr.cpp
default/system/rnddx9/CubeTex	?ClassName@DxMovie@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/rnddx9/CubeTex.cpp
default/system/rnddx9/CubeTex	?ClassName@DxMat@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/rnddx9/CubeTex.cpp
default/FlowCommand	?ClassName@MsgSource@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/system/flow/FlowCommand.cpp
default/band3/game/Player	?ClassName@FadePanel@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/band3/game/Player.cpp
default/band3/meta_band/CampaignGoalsLeaderboardPanel	?ClassName@CampaignCareerLeaderboardPanel@@UBA?AVSymbol@@XZ	48	0.0	0.0	NO_BODY/stub	12	False	{}	src/band3/meta_band/CampaignGoalsLeaderboardPanel.cpp
default/TourProgress	?GetNumStarsForGig@TourProgress@@QBAHH@Z	48	10.666667	13.166667	SOURCE_INSDEL	15	False	{'register': 5, 'immediate': 2, 'relocname': 1, 'opcode': 4}	src/band3/tour/TourProgress.cpp
default/OutfitConfig	??$__uninitialized_fill_n@PAUWeightedEntry@@IU1@@stlpmtx_std@@YAPAUWeightedEntry@@PAU1@IABU1@ABU__false_type@0@@Z	48	0.0	0.8333333	NO_BODY/stub	21	False	{'opcode': 3, 'relocname': 1, 'register': 1, 'immediate': 1}	src/system/bandobj/OutfitConfig.cpp
default/Joypad	?UserHasController@@YA_NPAVLocalUser@@@Z	44	0.0	0.0	NO_BODY/stub	11	False	{}	src/system/os/Joypad.cpp
default/band3/game/Player	?InRollback@Player@@QBA_NXZ	44	66.818184	67.27273	SOURCE_INSDEL	5	False	{'opcode': 1, 'register': 1}	src/band3/game/Player.cpp
default/VocalPart	?InTambourinePhrase@VocalPart@@QBA_NXZ	44	18.0	21.181818	SOURCE_INSDEL	16	False	{'register': 7, 'immediate': 2, 'opcode': 1}	src/band3/game/VocalPart.cpp
default/MasterAudio	?Fail@MasterAudio@@QAA_NXZ	40	53.0	53.5	SOURCE_INSDEL	6	False	{'opcode': 1}	src/system/beatmatch/MasterAudio.cpp
default/BandCharacter	?ComputeScreenSize@BandCharacter@@UAAMPAVRndCam@@@Z	40	19.0	19.5	SOURCE_INSDEL	9	False	{}	src/system/bandobj/BandCharacter.cpp
default/BandCharDesc	??$swap@V?$_STLP_alloc_proxy@U_List_node_base@stlpmtx_std@@V?$_List_node@VSymbol@@@2@V?$StlNodeAlloc@V?$_List_node@VSymbol@@@stlpmtx_std@@@2@@stlpmtx_std@@@stlpmtx_std@@YAXAAV?$_STLP_alloc_proxy@U_List_node_base@stlpmtx_std@@V?$_List_node@VSymbol@@@2@V?$StlNodeAlloc@V?$_List_node@VSymbol@@@stlpmtx_std@@@2@@0@0@Z	40	11.0	12.0	SOURCE_INSDEL	11	False	{'relocname': 1, 'register': 1, 'opcode': 3}	src/system/bandobj/BandCharDesc.cpp
default/UIPanel	?FocusComponent@UIPanel@@QAAPAVUIComponent@@XZ	40	99.8	99.8	SOURCE_ARG(imm/opcode/branch)	2	True	{'immediate': 2}	src/system/ui/UIPanel.cpp
default/osfinfo	_unlock_fhandle	40	0.0	0.0	NO_BODY/stub	10	False	{}	src/xdk/LIBCMT/osfinfo.cpp
default/UILabel	??0CBaseSkin@LEAPCORE@@QAA@PAUIObjectStore@1@PAVCCommandManager@1@PAUILeapLock@@PAVCBaseSWFilter@1@@Z	40	0.0	0.0	NO_BODY/stub	10	False	{}	src/system/ui/UILabel.cpp
default/MemcardMgr_Xbox	?IsEthernetCableConnected@PlatformMgr@@QAA_NXZ	40	0.0	0.0	NO_BODY/stub	10	False	{}	src/system/meta/MemcardMgr_Xbox.cpp
default/system/synth_xbox/FxSendReverb	?CreateFx@FxSendReverb360@@MAAPAUIUnknown@@XZ	40	0.0	0.0	NO_BODY/stub	10	False	{}	src/system/synth_xbox/FxSendReverb.cpp
default/BandUser	?FinalRelease@CSpPhoneConverter@NUISPEECH@@QAAXXZ	40	0.0	0.0	NO_BODY/stub	10	False	{}	src/band3/game/BandUser.cpp
default/PatchDir	?Rotation@PatchLayer@@QBAMXZ	36	65.0	66.666664	SOURCE_INSDEL	5	False	{'register': 3}	src/system/bandobj/PatchDir.cpp
default/StringTable	??__ETheLocale@@YAXXZ	36	55.555557	55.555557	SOURCE_INSDEL	6	False	{'opcode': 5}	src/system/utl/StringTable.cpp
default/MemMgr	?MemOrPoolAlloc@@YAPAXHPBDH0@Z	36	0.0	0.0	NO_BODY/stub	9	False	{}	src/system/utl/MemMgr.cpp
default/PropertyEventProvider	??_DPropertyEventProvider@@QAAXXZ	36	0.0	8.333333	NO_BODY/stub	26	False	{'opcode': 1, 'register': 11, 'immediate': 1}	src/system/flow/PropertyEventProvider.cpp
default/band3/meta_band/ViewSetting	?Draw@RndGroup@@QAAXXZ	36	33.333332	33.333332	SOURCE_INSDEL	8	False	{'opcode': 5}	src/band3/meta_band/ViewSetting.cpp
default/RGGemMatcher	?OnVoiceProcessingPassEnd@CX2SourceVoice@XAUDIO2@@UAAXXZ	36	0.0	0.0	NO_BODY/stub	9	False	{}	src/system/beatmatch/RGGemMatcher.cpp
default/VocalPlayer	?PastFinalNote@VocalPlayer@@UBA_NXZ	36	17.333334	21.777779	SOURCE_INSDEL	12	False	{'register': 8, 'immediate': 4}	src/band3/game/VocalPlayer.cpp
default/CharServoBone	?SetMoveSelf@CharServoBone@@QAAX_N@Z	32	98.375	99.625	SOURCE_ARG(imm/opcode/branch)	4	True	{'immediate': 3, 'register': 2}	src/system/char/CharServoBone.cpp
default/FreestylePanel	??0Shuttle@@QAA@XZ	32	0.0	0.0	NO_BODY/stub	8	False	{}	src/band3/game/FreestylePanel.cpp
default/BandSongMgr	?HasContentAltDirs@Callback@ContentMgr@@UAA_NXZ	32	24.25	24.875	SOURCE_INSDEL	7	False	{'register': 1, 'immediate': 1}	src/band3/meta_band/BandSongMgr.cpp
default/HttpGet	?GetNextLine@?A0xaf4cfd2b@@YAPADPADPAH@Z	32	0.0	0.0	NO_BODY/stub	30	False	{}	src/system/net/HttpGet.cpp
default/system/bandobj/BandHeadShaper	??0?$list@UBone@CharBones@@V?$StlNodeAlloc@UBone@CharBones@@@stlpmtx_std@@@stlpmtx_std@@QAA@ABV?$StlNodeAlloc@UBone@CharBones@@@1@@Z	32	0.0	0.0	NO_BODY/stub	13	False	{'opcode': 3}	src/system/bandobj/BandHeadShaper.cpp
default/band3/meta_band/ModifierMgr	?IsHidden@UIListProvider@@UBA_NH@Z	28	28.571428	28.571428	SOURCE_INSDEL	5	False	{}	src/band3/meta_band/ModifierMgr.cpp
default/band3/meta_band/ModifierMgr	?IsActive@UIListProvider@@UBA_NH@Z	28	28.571428	28.571428	SOURCE_INSDEL	5	False	{}	src/band3/meta_band/ModifierMgr.cpp
default/BandCharDesc	?Compress@BandCharDesc@@UAAXPAVRndTex@@_N@Z	28	91.42857	91.42857	SOURCE_ARG(imm/opcode/branch)	1	False	{'opcode': 1}	src/system/bandobj/BandCharDesc.cpp
default/VocalTrackDir	?SetTextToken@UILabel@@QAAXVSymbol@@@Z	28	0.0	0.0	NO_BODY/stub	7	False	{}	src/system/bandobj/VocalTrackDir.cpp
default/CharLipSync	??__FsLoadedFile@@YAXXZ	28	97.57143	99.71429	SOURCE_ARG(imm/opcode/branch)	4	True	{'register': 2, 'relocname': 2, 'immediate': 2}	src/system/char/CharLipSync.cpp
default/Mic	?GestureManager_GetFrame@Gesture@@YAHPBU_NUI_SKELETON_FRAME@@KPAXK@Z	28	0.0	0.0	NO_BODY/stub	7	False	{}	src/system/synth_xbox/Mic.cpp
default/Voice	?SetReverbEnable@Voice@@QAAX_N@Z	28	97.57143	99.71429	SOURCE_ARG(imm/opcode/branch)	4	True	{'immediate': 2, 'register': 2, 'relocname': 1}	src/system/synth_xbox/Voice.cpp
default/PropertyEventProvider	?clear@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@M@3@U?$_Select1st@U?$pair@$$CBVSymbol@@M@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@M@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@M@stlpmtx_std@@@3@@stlpmtx_std@@QAAXXZ	28	0.0	7.142857	NO_BODY/stub	20	False	{'register': 10, 'immediate': 4}	src/system/flow/PropertyEventProvider.cpp
default/band3/game/TrainerPanel	??0VRegTable@XGRAPHICS@@QAA@PAVCompiler@1@@Z	28	0.0	0.0	NO_BODY/stub	7	False	{}	src/band3/game/TrainerPanel.cpp
default/band3/game/TrainerPanel	??__Fmsg@?BH@??ProcessRecoResult@SpeechMgr@@AAAXPAU_NUI_SPEECH_RECORESULT@@@Z@YAXXZ	28	0.0	2.142857	NO_BODY/stub	11	False	{'register': 3, 'relocname': 1, 'immediate': 1, 'opcode': 1}	src/band3/game/TrainerPanel.cpp
default/DuplicatedObject	?SetInitialState@DuplicatedObject@Quazal@@QAAXABVQEvent@StateMachine@2@@Z	28	10.571428	14.142858	SOURCE_INSDEL	9	False	{'register': 5, 'immediate': 1}	src/network/ObjDup/DuplicatedObject.cpp
default/RockCentral	??1DeleteUserCompleteMsg@@UAA@XZ	24	0.0	0.0	NO_BODY/stub	6	False	{}	src/band3/net_band/RockCentral.cpp
default/SynapseAPO	?DoProcess@SynapseAPO@DSP@@UAAXABUSynapseAPOParams@2@PIAMII@Z	24	0.0	0.0	NO_BODY/stub	6	False	{}	src/system/synth_xbox/SynapseAPO.cpp
default/Shader	?CalcShaderOpts@RndShaderUnwrapUV@@MAA_KPAVNgMat@@W4ShaderType@@_N@Z	24	0.0	0.0	NO_BODY/stub	13	False	{'opcode': 3}	src/system/rndobj/Shader.cpp
default/Font	?clear@?$vector@VDrivenPropertyEntry@@V?$StlNodeAlloc@VDrivenPropertyEntry@@@stlpmtx_std@@@stlpmtx_std@@QAAXXZ	24	38.166668	39.833332	SOURCE_INSDEL	6	False	{'register': 1, 'immediate': 1, 'opcode': 1, 'relocname': 1}	src/system/rndobj/Font.cpp
default/Tex	?Units@RndAnimatable@@QBA?AW4TaskUnits@@XZ	24	0.0	0.0	NO_BODY/stub	6	False	{}	src/system/rndobj/Tex.cpp
default/Tex	?FramesPerUnit@RndAnimatable@@QAAMXZ	24	0.0	0.0	NO_BODY/stub	6	False	{}	src/system/rndobj/Tex.cpp
default/Joypad	?NuipTrueColorSetPlayer@TrueColor@@YAXW4_NUIP_CAMERA_OWNER@@K@Z	24	0.0	0.0	NO_BODY/stub	6	False	{}	src/system/os/Joypad.cpp
default/Accomplishment	?_M_Start@?$_String_base@DV?$allocator@D@stlpmtx_std@@@stlpmtx_std@@IBAPBDXZ	24	22.166666	23.0	SOURCE_INSDEL	7	False	{'immediate': 2, 'opcode': 1, 'register': 1}	src/band3/meta_band/Accomplishment.cpp
default/SongDB	?GetVocalNoteList@SongDB@@QBAPAVVocalNoteList@@H@Z	24	31.5	33.166668	SOURCE_INSDEL	6	False	{'register': 1, 'immediate': 1, 'relocname': 1}	src/band3/game/SongDB.cpp
default/system/beatmatch/GameGemList	??0CSTree@NUISPEECH@@QAA@PAVCHeap@1@@Z	24	0.0	0.0	NO_BODY/stub	6	False	{}	src/system/beatmatch/GameGemList.cpp
default/Interp	??0ExpInterpolator@@QAA@MMMMM@Z	20	0.0	0.0	NO_BODY/stub	18	False	{}	src/system/math/Interp.cpp
