cluster_id	unit	shared_type	rows	bytes	regclean_rows	bands	sym	billed	fuzzy	n_charged	nreg	src
98	default/UI	UIManager	2	1108	0	16+	?Poll@UIManager@@UAAXXZ	792	56.106	104	13	src/system/ui/UI.cpp
98	default/UI	UIManager	2	1108	0	16+	?Terminate@UIManager@@UAAXXZ	316	59.747	44	8	src/system/ui/UI.cpp
99	default/band3/meta_band/UGCPurchasePanel		1	1104	0	16+	?Poll@UGCPurchasePanel@@UAAXXZ	1104	87.692	63	11	src/band3/meta_band/UGCPurchasePanel.cpp
100	default/system/rndobj/Utl		1	1096	0	7-15	?SpliceKeys@@YAXPAVRndTransAnim@@0MM@Z	1096	98.741	12	2	src/system/rndobj/Utl.cpp
101	default/BandDirector		1	1088	0	16+	??0BandDirector@@QAA@XZ	1088	83.140	74	19	src/system/bandobj/BandDirector.cpp
102	default/system/rndobj/Rnd		1	1080	0	16+	?DrawTimers@Rnd@@IAAMM@Z	1080	95.648	38	20	src/system/rndobj/Rnd.cpp
103	default/Tail		1	1064	0	16+	?UpdateVerts@Tail@@QAAXM_N@Z	1064	65.673	199	122	src/band3/bandtrack/Tail.cpp
104	default/Shader		1	1056	0	16+	?CalcShaderOpts@RndShaderFur@@MAA_KPAVNgMat@@W4ShaderType@@_N@Z	1056	39.633	261	88	src/system/rndobj/Shader.cpp
105	default/Env		1	1056	0	16+	?Save@RndEnviron@@UAAXAAVBinStream@@@Z	1056	43.951	204	13	src/system/rndobj/Env.cpp
106	default/PatchDir	PatchLayer	2	1056	0	16+,4-6	?Draw@PatchLayer@@QAAXXZ	1020	76.408	141	80	src/system/bandobj/PatchDir.cpp
106	default/PatchDir	PatchLayer	2	1056	0	16+,4-6	?Rotation@PatchLayer@@QBAMXZ	36	65.000	5	3	src/system/bandobj/PatchDir.cpp
107	default/band3/meta_band/ViewSetting		1	1036	0	16+	?Handle@ViewSettingsProvider@@UAA?AVDataNode@@PAVDataArray@@_N@Z	1036	96.208	22	10	src/band3/meta_band/ViewSetting.cpp
108	default/Mic		1	1024	0	16+	?Poll@MicXbox@@QAAXXZ	1024	92.723	70	86	src/system/synth_xbox/Mic.cpp
109	default/Memcard_Xbox	MCContainerXbox	2	1016	0	16+	?PrintDir@MCContainerXbox@@UAA?AW4MCResult@@PBD_N@Z	684	98.947	16	16	src/system/os/Memcard_Xbox.cpp
109	default/Memcard_Xbox	MCContainerXbox	2	1016	0	16+	?Mount@MCContainerXbox@@UAA?AW4MCResult@@W4CreateType@@@Z	332	87.952	19	2	src/system/os/Memcard_Xbox.cpp
110	default/PatchDir	PatchDir	3	1008	0	16+,7-15	?LoadStickerData@PatchDir@@QAAXXZ	732	96.743	28	13	src/system/bandobj/PatchDir.cpp
110	default/PatchDir	PatchDir	3	1008	0	16+,7-15	?DrawShowing@PatchDir@@UAAXXZ	148	43.432	31	10	src/system/bandobj/PatchDir.cpp
110	default/PatchDir	PatchDir	3	1008	0	16+,7-15	?Load@PatchDir@@UAAXAAVBinStream@@@Z	128	87.031	7	3	src/system/bandobj/PatchDir.cpp
111	default/band3/meta_band/PatchPanel		1	980	0	16+	?Poll@PatchPanel@@UAAXXZ	980	91.457	47	23	src/band3/meta_band/PatchPanel.cpp
112	default/Line		1	976	0	7-15	?SetNumPoints@RndLine@@QAAXH@Z	976	99.012	15	5	src/system/rndobj/Line.cpp
113	default/MetaPerformer	MetaPerformer	3	972	0	16+	?GetHighestDifficultyForPart@MetaPerformer@@QBAHVSymbol@@@Z	364	62.670	63	37	src/band3/meta_band/MetaPerformer.cpp
113	default/MetaPerformer	MetaPerformer	3	972	0	16+	?PartPlaysInSet@MetaPerformer@@QBA_NVSymbol@@@Z	316	57.696	52	26	src/band3/meta_band/MetaPerformer.cpp
113	default/MetaPerformer	MetaPerformer	3	972	0	16+	?GetSetlistMaxVocalParts@MetaPerformer@@QBAHXZ	292	53.260	55	28	src/band3/meta_band/MetaPerformer.cpp
114	default/system/rndobj/Utl		1	952	0	16+	?MakeTangentsLate@@YAXPAVRndMesh@@@Z	952	56.336	194	107	src/system/rndobj/Utl.cpp
115	default/Scheduler		1	948	0	16+	??0Scheduler@Quazal@@QAA@EPAVSchedulerWorkerThread@01@@Z	948	35.384	230	115	src/network/Core/Scheduler.cpp
116	default/ContentMgr_Xbox		1	932	0	16+	?StartRefresh@XboxContentMgr@@UAAXXZ	932	69.382	104	17	src/system/os/ContentMgr_Xbox.cpp
117	default/system/dsp/SndAnalysis		1	920	0	16+	?FindCCPeak@@YAHPBM0HH@Z	920	95.661	31	32	src/system/dsp/SndAnalysis.cpp
118	default/Campaign	Campaign	4	896	1	16+,4-6,7-15	?ConfigureCampaignLevelData@Campaign@@QAAXPAVDataArray@@@Z	420	75.000	30	1	src/band3/meta_band/Campaign.cpp
118	default/Campaign	Campaign	4	896	1	16+,4-6,7-15	?HasReachedCampaignLevel@Campaign@@QBA_NVSymbol@@@Z	280	95.629	5	0	src/band3/meta_band/Campaign.cpp
118	default/Campaign	Campaign	4	896	1	16+,4-6,7-15	?GetCurrentPointsForNextMajorCampaignLevelForMetaScore@Campaign@@QAAHH@Z	128	85.531	14	10	src/band3/meta_band/Campaign.cpp
118	default/Campaign	Campaign	4	896	1	16+,4-6,7-15	?GetLaunchUser@Campaign@@QBAPAVLocalBandUser@@XZ	68	82.059	4	1	src/band3/meta_band/Campaign.cpp
119	default/File		1	892	0	16+	?RecursePatternInternal@@YAXPBDP6AX00@Z_N2@Z	892	85.942	78	39	src/system/os/File.cpp
120	default/CharIKFoot		1	892	0	16+	?DoFSM@CharIKFoot@@IAAXAAVTransform@@@Z	892	97.704	28	31	src/system/char/CharIKFoot.cpp
121	default/band3/game/TrainerGemTab		1	888	0	16+	?DrawTails@TrainerGemTab@@QAAXABVGameGem@@HHMM@Z	888	98.581	19	31	src/band3/game/TrainerGemTab.cpp
122	default/DirLoader	DirLoader	2	884	0	16+	?OpenFile@DirLoader@@AAAXXZ	632	2.095	182	24	src/system/obj/DirLoader.cpp
122	default/DirLoader	DirLoader	2	884	0	16+	?SaveObjects@DirLoader@@SA_NPBDPAVObjectDir@@@Z	252	78.238	16	1	src/system/obj/DirLoader.cpp
123	default/system/rndobj/Utl		1	872	0	16+	?UtilDrawCigar@@YAXABVTransform@@QBM1ABVColor@Hmx@@H@Z	872	81.307	99	58	src/system/rndobj/Utl.cpp
124	default/VocalTrack		1	868	0	16+	??0VocalTrack@@QAA@PAVBandUser@@@Z	868	84.724	70	32	src/band3/bandtrack/VocalTrack.cpp
125	default/system/bandobj/BandHeadShaper		1	852	0	7-15	?SetMeshAnim@@YAXPAVObjectDir@@AAV?$vector@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@@Z	852	96.033	14	1	src/system/bandobj/BandHeadShaper.cpp
126	default/Geo		1	848	0	16+	?Intersect@@YA_NABVTriangle@@ABVBox@@@Z	848	76.193	141	161	src/system/math/Geo.cpp
127	default/band3/game/TrainerPanel	TrainerPanel	2	848	0	16+	?StartSection@TrainerPanel@@QAAXH@Z	708	97.090	21	23	src/band3/game/TrainerPanel.cpp
127	default/band3/game/TrainerPanel	TrainerPanel	2	848	0	16+	?GetSectionLoopEnd@TrainerPanel@@QBAHH@Z	140	76.286	18	13	src/band3/game/TrainerPanel.cpp
128	default/SongLayout	VSongPattern	3	828	1	16+,7-15	?_M_fill_insert_aux@?$vector@VSongPattern@@V?$StlNodeAlloc@VSongPattern@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAVSongPattern@@IABV3@ABU__false_type@2@@Z	392	87.745	44	22	src/system/hamobj/SongLayout.cpp
128	default/SongLayout	VSongPattern	3	828	1	16+,7-15	??1?$vector@VSongPattern@@V?$StlNodeAlloc@VSongPattern@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	324	19.136	83	10	src/system/hamobj/SongLayout.cpp
128	default/SongLayout	VSongPattern	3	828	1	16+,7-15	??$?5VSongPattern@@V?$StlNodeAlloc@VSongPattern@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@VSongPattern@@V?$StlNodeAlloc@VSongPattern@@@stlpmtx_std@@@stlpmtx_std@@@Z	112	75.929	13	0	src/system/hamobj/SongLayout.cpp
129	default/Group	RndGroup	4	824	0	16+	?Load@RndGroup@@UAAXAAVBinStream@@@Z	356	10.506	115	24	src/system/rndobj/Group.cpp
129	default/Group	RndGroup	4	824	0	16+	?Save@RndGroup@@UAAXAAVBinStream@@@Z	212	56.434	30	2	src/system/rndobj/Group.cpp
129	default/Group	RndGroup	4	824	0	16+	?ListDrawChildren@RndGroup@@UAAXAAV?$list@PAVRndDrawable@@V?$StlNodeAlloc@PAVRndDrawable@@@stlpmtx_std@@@stlpmtx_std@@@Z	132	47.515	24	5	src/system/rndobj/Group.cpp
129	default/Group	RndGroup	4	824	0	16+	?CollidePlane@RndGroup@@UAAHABVPlane@@@Z	124	19.065	39	11	src/system/rndobj/Group.cpp
130	default/system/rndobj/Utl		1	812	0	16+	?ComputeFaceTangentBasis@@YAXPAVRndMesh@@HAAVMatrix3@Hmx@@@Z	812	74.512	123	98	src/system/rndobj/Utl.cpp
131	default/Joypad_Xinput		1	812	0	16+	?ReadSingleXinputJoypad@@YA?AW4JoypadType@@HHPAIPAD11111QAM2QAE@Z	812	81.833	86	34	src/system/os/Joypad_Xinput.cpp
132	default/network/net/NetSession	NetSession	2	808	1	16+,7-15	?Poll@NetSession@@UAAXXZ	428	98.944	14	0	src/network/net/NetSession.cpp
132	default/network/net/NetSession	NetSession	2	808	1	16+,7-15	?AddLocalUser@NetSession@@QAAXPAVLocalUser@@@Z	380	89.621	16	6	src/network/net/NetSession.cpp
133	default/File		1	792	0	16+	FileMakePath	792	5.667	197	13	src/system/os/File.cpp
134	default/Game		1	792	0	7-15	??1Game@@UAA@XZ	792	99.283	8	7	src/band3/game/Game.cpp
135	default/PropSync		1	780	0	16+	?DrawShowing@WorldDir@@UAAXXZ	780	95.682	17	5	src/system/obj/PropSync.cpp
136	default/DeployCountTracker		1	780	0	16+	?Poll_@DeployCountTracker@@UAAXM@Z	780	96.718	30	28	src/band3/game/DeployCountTracker.cpp
137	default/VocalPart	VocalPart	4	780	0	16+	?GetNoteSliceWeight@VocalPart@@QBAMMMH@Z	484	88.124	60	51	src/band3/game/VocalPart.cpp
137	default/VocalPart	VocalPart	4	780	0	16+	?FramePhraseMeterFrac@VocalPart@@QBAMXZ	136	57.647	20	7	src/band3/game/VocalPart.cpp
137	default/VocalPart	VocalPart	4	780	0	16+	?IsEmptyPhrase@VocalPart@@QBA_NABQBVVocalPhrase@@@Z	116	65.241	17	9	src/band3/game/VocalPart.cpp
137	default/VocalPart	VocalPart	4	780	0	16+	?InTambourinePhrase@VocalPart@@QBA_NXZ	44	18.000	16	7	src/band3/game/VocalPart.cpp
138	default/SpotlightDrawer	SpotlightDrawer	5	780	0	16+,7-15,<=3	?DrawShadow@SpotlightDrawer@@MAAXXZ	328	38.183	69	17	src/system/world/SpotlightDrawer.cpp
138	default/SpotlightDrawer	SpotlightDrawer	5	780	0	16+,7-15,<=3	?Load@SpotlightDrawer@@UAAXAAVBinStream@@@Z	152	26.105	44	13	src/system/world/SpotlightDrawer.cpp
138	default/SpotlightDrawer	SpotlightDrawer	5	780	0	16+,7-15,<=3	?Init@SpotlightDrawer@@SAXXZ	112	94.107	3	1	src/system/world/SpotlightDrawer.cpp
138	default/SpotlightDrawer	SpotlightDrawer	5	780	0	16+,7-15,<=3	?resize@?$vector@VSpotlightEntry@SpotlightDrawer@@V?$StlNodeAlloc@VSpotlightEntry@SpotlightDrawer@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVSpotlightEntry@SpotlightDrawer@@@Z	100	80.120	14	2	src/system/world/SpotlightDrawer.cpp
138	default/SpotlightDrawer	SpotlightDrawer	5	780	0	16+,7-15,<=3	?DrawAdditional@SpotlightDrawer@@MAAXPAVSpotlightEntry@1@ABQAV21@@Z	88	61.409	22	15	src/system/world/SpotlightDrawer.cpp
139	default/CharMeshHide		1	776	0	16+	?UpdateOverlay@Synth@@UAAMPAVRndOverlay@@M@Z	776	90.856	94	63	src/system/char/CharMeshHide.cpp
140	default/CharIKFingers		1	776	0	16+	??0CharIKFingers@@IAA@XZ	776	64.608	124	53	src/system/char/CharIKFingers.cpp
141	default/FFT		1	772	0	16+	?fft_scalar@@YAHPAM0KJ0@Z	772	76.238	150	156	src/system/synth_xbox/FFT.cpp
142	default/BandRetargetVignette		1	772	1	4-6	?EnterDir@BandRetargetVignette@@QBAXXZ	772	99.425	4	0	src/system/bandobj/BandRetargetVignette.cpp
143	default/FlangerEffect		1	768	0	16+	?Process@FlangerEffect@@QAAXPAMHH@Z	768	77.927	124	123	src/system/synth/FlangerEffect.cpp
144	default/Lit		1	764	0	16+	?Projection@RndLight@@QAA?AVTransform@@XZ	764	64.387	147	108	src/system/rndobj/Lit.cpp
145	default/WahEffect		1	760	0	16+	?Process@WahEffect@@QAAXPAMHH@Z	760	89.284	53	42	src/system/synth/WahEffect.cpp
146	default/MoviePanel		1	752	0	16+	?Load@MoviePanel@@UAAXXZ	752	78.532	70	22	src/system/meta/MoviePanel.cpp
147	default/band3/bandtrack/TrackPanel		1	752	0	16+	?Poll@TrackPanel@@UAAXXZ	752	96.878	43	41	src/band3/bandtrack/TrackPanel.cpp
148	default/LightPreset		1	744	0	16+	?Copy@RhythmDetector@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z	744	13.306	188	26	src/system/world/LightPreset.cpp
149	default/DOFProc_NG		1	740	0	16+	?SetVHBlurWeights@@YAX_NHH@Z	740	76.908	101	42	src/system/rndobj/DOFProc_NG.cpp
150	default/BandUser		1	740	0	16+	?SyncLoad@RemoteBandUser@@UAAXAAVBinStream@@I@Z	740	84.032	70	2	src/band3/game/BandUser.cpp
151	default/system/rnddx9/ShaderMgr		1	728	0	16+	?Compile@DxShader@@MAA_NW4ShaderType@@ABUShaderOptions@@AAPAVRndShaderBuffer@@2@Z	728	50.918	148	44	src/system/rnddx9/ShaderMgr.cpp
152	default/MoveMgr	CBVSymbol;VSymbol	2	720	1	4-6,7-15	?insert_unique@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@H@3@U?$_Select1st@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@3@@stlpmtx_std@@QAA?AU?$_Rb_tree_iterator@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@priv@2@@2@U32@ABU?$pair@$$CBVSymbol@@H@2@@Z	488	93.279	11	0	src/system/hamobj/MoveMgr.cpp
152	default/MoveMgr	CBVSymbol;VSymbol	2	720	1	4-6,7-15	?insert_unique@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@H@3@U?$_Select1st@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@3@@stlpmtx_std@@QAA?AU?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@priv@2@@stlpmtx_std@@_N@2@ABU?$pair@$$CBVSymbol@@H@2@@Z	232	94.397	5	1	src/system/hamobj/MoveMgr.cpp
153	default/Env_NG		1	712	0	16+	?SetPointLightRegisters@?A0x8e417309@@YA_NHAAVRndLight@@AA_N@Z	712	86.511	42	25	src/system/rndobj/Env_NG.cpp
154	default/MicInputArrow		1	712	0	16+	?Handle@MicInputArrow@@UAA?AVDataNode@@PAVDataArray@@_N@Z	712	67.955	93	38	src/system/bandobj/MicInputArrow.cpp
155	default/ProfileMgr	ProfileMgr	3	708	1	16+	?LoadGlobalOptions@ProfileMgr@@QAAXAAVFixedSizeSaveableStream@@@Z	480	67.250	100	52	src/band3/meta_band/ProfileMgr.cpp
155	default/ProfileMgr	ProfileMgr	3	708	1	16+	?FakeProfileFill@ProfileMgr@@QAAXXZ	136	27.882	36	8	src/band3/meta_band/ProfileMgr.cpp
155	default/ProfileMgr	ProfileMgr	3	708	1	16+	?GetSongToTaskMgrMs@ProfileMgr@@QBAMW4LagContext@@@Z	92	9.565	22	0	src/band3/meta_band/ProfileMgr.cpp
156	default/StorePreviewMgr		1	704	1	16+	?Handle@StorePreviewMgr@@UAA?AVDataNode@@PAVDataArray@@_N@Z	704	90.267	30	0	src/system/meta/StorePreviewMgr.cpp
157	default/NetCacheMgr		1	696	0	16+	?AddLoaderRef@NetCacheMgr@@IAAPAUNetLoaderRef@@PBDW4RefType@1@W4NetLoaderPos@@@Z	696	96.437	54	13	src/system/utl/NetCacheMgr.cpp
158	default/FocusTracker		1	692	1	<=3	?GetNextFocusPlayer@StreakFocusTracker@@UBA?AUTrackerPlayerID@@ABU2@MAA_N@Z	692	98.728	3	0	src/band3/game/FocusTracker.cpp
159	default/mtx		1	680	0	16+	?Multiply@@YAXABVMatrix3@Hmx@@0AAV12@@Z	680	28.794	168	118	src/system/math/mtx.cpp
160	default/BandPatchMesh	BandPatchMesh	3	680	0	16+	?AddUV@MeshVert@BandPatchMesh@@QAAHPBV12@ABVVector2@@PBV3@@Z	492	95.537	18	13	src/system/bandobj/BandPatchMesh.cpp
160	default/BandPatchMesh	BandPatchMesh	3	680	0	16+	??0PatchPair@MeshPair@BandPatchMesh@@QAA@PAVObject@Hmx@@@Z	96	33.292	20	4	src/system/bandobj/BandPatchMesh.cpp
160	default/BandPatchMesh	BandPatchMesh	3	680	0	16+	?resize@?$vector@VMeshFace@BandPatchMesh@@V?$StlNodeAlloc@VMeshFace@BandPatchMesh@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVMeshFace@BandPatchMesh@@@Z	92	12.522	28	5	src/system/bandobj/BandPatchMesh.cpp
161	default/PitchDetector		1	676	0	16+	?Detect@PitchDetector@Synapse@DSP@@QAAXI@Z	676	79.544	81	63	src/system/synth_xbox/PitchDetector.cpp
162	default/band3/game/RGTrainerPanel	RGTrainerPanel	2	668	1	7-15	?Handle@RGTrainerPanel@@UAA?AVDataNode@@PAVDataArray@@_N@Z	588	95.238	11	8	src/band3/game/RGTrainerPanel.cpp
162	default/band3/game/RGTrainerPanel	RGTrainerPanel	2	668	1	7-15	?Poll@RGTrainerPanel@@UAAXXZ	80	59.700	10	0	src/band3/game/RGTrainerPanel.cpp
163	default/SoftParticleBuffer		1	660	0	16+	?BlurSurface@RndSoftParticleBuffer@@AAAXXZ	660	66.109	116	83	src/system/rndobj/SoftParticleBuffer.cpp
164	default/SongData		1	656	0	16+	?UnflipGems@SongData@@QAAXHHH@Z	656	95.701	43	36	src/system/beatmatch/SongData.cpp
165	default/BandCrowdMeter		1	652	0	16+	?Poll@BandCrowdMeter@@UAAXXZ	652	95.718	44	31	src/system/bandobj/BandCrowdMeter.cpp
166	default/UIListState		1	652	0	16+	?Scroll@UIListState@@QAAXH_N@Z	652	84.190	43	10	src/system/ui/UIListState.cpp
167	default/BaseMaterial		1	648	0	16+	??0RndMat@@IAA@XZ	648	84.981	41	11	src/system/rndobj/BaseMaterial.cpp
168	default/SongInfoCopy		1	648	0	16+	??0SongInfoCopy@@QAA@XZ	648	44.253	147	63	src/system/utl/SongInfoCopy.cpp
169	default/system/rndobj/Rnd		1	640	0	16+	?DrawPreClear@Rnd@@MAAXXZ	640	79.806	73	39	src/system/rndobj/Rnd.cpp
170	default/Mic		1	636	0	16+	?ProcessChatData@ChatReceiver@@AAAXPAXIPAH@Z	636	91.931	59	56	src/system/synth_xbox/Mic.cpp
171	default/BandCharDesc		1	636	0	16+	?CopyCharDesc@BandCharDesc@@QAAXPBV1@@Z	636	96.302	31	35	src/system/bandobj/BandCharDesc.cpp
172	default/SpectralAnalysis	MV?$XboxAllocator;XboxAllocator	3	636	0	16+,4-6,7-15	?_M_fill_assign@?$vector@MV?$XboxAllocator@M@@@stlpmtx_std@@QAAXIABM@Z	272	94.044	5	1	src/system/synth_xbox/SpectralAnalysis.cpp
172	default/SpectralAnalysis	MV?$XboxAllocator;XboxAllocator	3	636	0	16+,4-6,7-15	?_M_insert_overflow@?$vector@MV?$XboxAllocator@M@@@stlpmtx_std@@IAAXPAMABMABU__true_type@2@I_N@Z	248	85.468	14	6	src/system/synth_xbox/SpectralAnalysis.cpp
172	default/SpectralAnalysis	MV?$XboxAllocator;XboxAllocator	3	636	0	16+,4-6,7-15	??0?$_Vector_base@MV?$XboxAllocator@M@@@stlpmtx_std@@QAA@IABV?$XboxAllocator@M@@@Z	116	41.448	22	7	src/system/synth_xbox/SpectralAnalysis.cpp
173	default/AsyncFile		1	632	0	7-15	?PrintDiscFile@@YAXPBD@Z	632	96.582	9	2	src/system/os/AsyncFile.cpp
174	default/Tex	RndTex	2	624	0	16+	?SetBitmap@RndTex@@QAAXPAVFileLoader@@@Z	356	33.292	103	50	src/system/rndobj/Tex.cpp
174	default/Tex	RndTex	2	624	0	16+	?SetBitmap@RndTex@@QAAXABVRndBitmap@@PBD_NW4Type@1@@Z	268	91.910	20	13	src/system/rndobj/Tex.cpp
175	default/CameraShot		1	616	1	4-6	?AddCrowdChars@CamShotCrowd@@QAAXPBV?$list@U?$pair@PAVRndMultiMesh@@U?$_List_iterator@UInstance@RndMultiMesh@@U?$_Nonconst_traits@UInstance@RndMultiMesh@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@PAVRndMultiMesh@@U?$_List_iterator@UInstance@RndMultiMesh@@U?$_Nonconst_traits@UInstance@RndMultiMesh@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@@Z	616	97.955	6	0	src/system/world/CameraShot.cpp
176	default/StreakMeter		1	616	0	16+	?PreLoad@StreakMeter@@UAAXAAVBinStream@@@Z	616	59.396	87	9	src/system/bandobj/StreakMeter.cpp
177	default/Geo		1	612	0	16+	?Update@BSPFace@@QAAXXZ	612	97.791	37	43	src/system/math/Geo.cpp
178	default/CrowdAudio		1	608	0	16+	??0CrowdAudio@@QAA@XZ	608	86.645	29	8	src/system/bandobj/CrowdAudio.cpp
179	default/PanelDir	PanelDir	2	608	1	16+,4-6	?PanelNav@PanelDir@@AAA_NW4JoypadAction@@W4JoypadButton@@VSymbol@@@Z	384	96.771	5	0	src/system/ui/PanelDir.cpp
179	default/PanelDir	PanelDir	2	608	1	16+,4-6	?DisableComponent@PanelDir@@QAAXPAVUIComponent@@W4JoypadAction@@@Z	224	81.250	20	10	src/system/ui/PanelDir.cpp
180	default/Gen		1	596	0	16+	??0RndGenerator@@IAA@XZ	596	81.322	49	11	src/system/rndobj/Gen.cpp
181	default/FileMerger	FileMerger	2	592	0	16+,7-15	?Clear@Merger@FileMerger@@QAAXXZ	480	85.375	40	27	src/system/char/FileMerger.cpp
181	default/FileMerger	FileMerger	2	592	0	16+,7-15	?Filter@FileMerger@@MAA?AW4Action@MergeFilter@@PAVObject@Hmx@@0PAVObjectDir@@@Z	112	61.786	12	2	src/system/char/FileMerger.cpp
182	default/UIList	UIList	3	592	0	16+	?Copy@UIList@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z	360	64.867	59	24	src/system/ui/UIList.cpp
182	default/UIList	UIList	3	592	0	16+	?PreLoad@UIList@@UAAXAAVBinStream@@@Z	116	38.345	33	11	src/system/ui/UIList.cpp
182	default/UIList	UIList	3	592	0	16+	?Update@UIList@@EAAXXZ	116	54.759	20	7	src/system/ui/UIList.cpp
183	default/BlockMgr	BlockMgr	2	588	0	16+,7-15	?SpinUp@BlockMgr@@QAA_NXZ	304	78.303	30	17	src/system/os/BlockMgr.cpp
183	default/BlockMgr	BlockMgr	2	588	0	16+,7-15	?AddTask@BlockMgr@@QAAXABVAsyncTask@@@Z	284	98.000	8	8	src/system/os/BlockMgr.cpp
184	default/PropKeys		1	584	0	4-6	?SetFrame@Vector3Keys@@UAAXMM@Z	584	98.418	4	2	src/system/rndobj/PropKeys.cpp
185	default/HAQManager	HAQManager	2	584	0	16+	?GetButtonText@HAQManager@@ABA?AVString@@XZ	460	20.930	114	17	src/system/meta/HAQManager.cpp
185	default/HAQManager	HAQManager	2	584	0	16+	?PrintComponentInfo@HAQManager@@AAAXPAVUIComponent@@@Z	124	35.258	34	10	src/system/meta/HAQManager.cpp
186	default/UISlider	PanelDir	2	576	0	16+	?PostLoad@PanelDir@@UAAXAAVBinStream@@@Z	428	51.056	91	28	src/system/ui/UISlider.cpp
186	default/UISlider	PanelDir	2	576	0	16+	?PreLoad@PanelDir@@UAAXAAVBinStream@@@Z	148	17.189	46	17	src/system/ui/UISlider.cpp
187	default/BandSongMetadata	BandSongMetadata	2	576	0	16+	?HasPart@BandSongMetadata@@QBA_NVSymbol@@@Z	340	72.471	41	11	src/band3/meta_band/BandSongMetadata.cpp
187	default/BandSongMetadata	BandSongMetadata	2	576	0	16+	?Rank@BandSongMetadata@@QBAMVSymbol@@@Z	236	48.153	47	15	src/band3/meta_band/BandSongMetadata.cpp
188	default/system/rndobj/Utl		1	572	0	16+	?BuildFromBSP@@YAXPAVRndMesh@@@Z	572	72.392	87	66	src/system/rndobj/Utl.cpp
189	default/Shader		1	572	0	16+	?CalcShaderOpts@RndShaderPostProc@@MAA_KPAVNgMat@@W4ShaderType@@_N@Z	572	12.881	198	84	src/system/rndobj/Shader.cpp
190	default/Anim		1	564	0	16+	?SyncObjects@RndDir@@UAAXXZ	564	32.965	165	62	src/system/rndobj/Anim.cpp
191	default/Group	UGroupDrawDist	2	564	0	16+,7-15	?_M_insert_overflow_aux@?$vector@UGroupDrawDist@@V?$StlNodeAlloc@UGroupDrawDist@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUGroupDrawDist@@ABU3@ABU__false_type@2@I_N@Z	428	91.636	30	11	src/system/rndobj/Group.cpp
191	default/Group	UGroupDrawDist	2	564	0	16+,7-15	?push_back@?$vector@UGroupDrawDist@@V?$StlNodeAlloc@UGroupDrawDist@@@stlpmtx_std@@@stlpmtx_std@@QAAXABUGroupDrawDist@@@Z	136	87.735	7	2	src/system/rndobj/Group.cpp
192	default/BandCamShot	BandCamShot	2	564	0	16+,7-15	?SetFrame@BandCamShot@@UAAXMM@Z	364	91.802	13	5	src/system/bandobj/BandCamShot.cpp
192	default/BandCamShot	BandCamShot	2	564	0	16+,7-15	?View@BandCamShot@@QAAXXZ	200	63.440	44	26	src/system/bandobj/BandCamShot.cpp
193	default/CameraShot		1	560	0	7-15	?LoadSubPart@@YAPAVRndTransformable@@AAVBinStreamRev@@PAVCamShot@@@Z	560	93.493	12	1	src/system/world/CameraShot.cpp
194	default/AccomplishmentPanel		1	556	0	7-15	?GetCareerLevel@AccomplishmentGroupProvider@@QBA?AVSymbol@@M@Z	556	94.748	13	6	src/band3/meta_band/AccomplishmentPanel.cpp
195	default/DuplicatedObject	Quazal	4	556	0	16+,7-15	?ValidState@DuplicatedObject@Quazal@@QAAP8StateMachine@2@AAP832@AAXABVQEvent@32@@Z0@Z0@Z	272	59.603	50	27	src/network/ObjDup/DuplicatedObject.cpp
195	default/DuplicatedObject	Quazal	4	556	0	16+,7-15	?GetInstanceFromVector@InstanceTable@Quazal@@QAAIII@Z	172	31.442	47	12	src/network/ObjDup/DuplicatedObject.cpp
